NO,ID,LERI,Order,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,fsr8,fsr9,fsr10,fsr11,fsr12,fsr13,fsr14,fsr15,fsr16,fsr17,fsr18,fsr19,fsr20,fsr21,fsr22,fsr23,fsr24,fsr25,fsr26,fsr27,fsr28,fsr29,fsr30,fsr31,fsr32,fsr33,fsr34,fsr35,fsr36,fsr37,fsr38,fsr39,fsr40,time
2920,13,2,20,0,0,0,0,0,2101.301852,3037.254074,0,0,1318.116296,298.1874074,0,4.144814815,605.5237037,0.037037037,0.007407407,305.8922222,964.0196296,1.271111111,0,3578.24037,317.7914815,31.4862963,0,2409.128148,2984.54,7.45,0.016666667,6.042592593,18.78666667,2.403333333,0,0.024074074,15.23925926,20.04740741,0.007407407,0,0,0,0,1.137078
2921,14,1,1,0.171875,0,0,0,8.34,2237.116875,0,0,0.028125,2182.67875,40.2575,0,0.05,53.475,63.583125,0,0,0,39.026875,0,0,0,38.121875,255.12375,0.025,2583.15,272.855625,29.92,0,17.770625,11.428125,43.73125,0,94.736875,10.53125,0,0,0,0,0,0.711774
2922,14,1,2,0,0,0,0,0.028125,1807.334375,1409.7425,0,0,529.90125,370.7375,0,0.053125,0.053125,93.239375,0.4125,0.059375,0,24.555,57.696875,0,0,2.614375,248.576875,0.0375,2179.32875,63.461875,1847.16375,0,14.010625,32.4,40.591875,0,1.713125,15.8475,5.14375,0,0,0,0,0.578187
2923,14,1,3,0.020454545,0,0,0,0,0.140909091,0,0,0,341.4213636,0,0,14.03818182,7372.45,60.16590909,0,0,474.9077273,73.47772727,0,0,0,38.805,0.134090909,0.054545455,0.961363636,1.690909091,55.95863636,0.029545455,22.00818182,111.6518182,368.0836364,0,36.83090909,139.75,30.22909091,0.009090909,139.2554545,166.9740909,0.043181818,1.187949
2924,14,1,4,0.225,0,0.008333333,0,211.115,0.060416667,0,0,3460.329583,1278.2725,0,0,29.90125,154.0220833,0.035416667,0.008333333,0,69.10708333,0.88625,0,0,3.163333333,85.65666667,0.05,28.25666667,209.2470833,30.61541667,0.008333333,42.21666667,57.89708333,15.5875,0,69.55708333,81.91833333,0.327083333,0,0.016666667,0,0,0,1.04166
2925,14,1,5,1095.4555,0,0,0,6492.3515,111.256,0,0,167.6925,107.5435,0,0,0.02,79.1295,10.3665,0.02,0,6.066,92.5795,0,19.5085,323.8645,2080.6865,0,41.987,158.0795,0.994,0.01,6.7065,13.999,8.4715,0,0,1.9475,0,0,0,0,0,0,0.864959
2926,14,1,6,6.872631579,0,0,0,6411.541053,48.06947368,0,0,1691.250526,93.61684211,0,0,0.086842105,78.17947368,2.496842105,0.010526316,0,7.057894737,59.64473684,0,0.063157895,38.26578947,2112.625789,0.593684211,12.71947368,325.1152632,33.18421053,0.118421053,0,15.79631579,53.88421053,0,0,0.54,0,0,0.010526316,0,0,0,0.962967
2927,14,1,7,1.065,0,0,0,0,23.026875,0,0,49.76875,4076.99,3.1675,0,0.05,634.430625,78.798125,0.025,0,7.685,96.34875,0,0.0125,0,46.49625,6.38625,0.1625,16.613125,21.715625,1136.296875,0,50.73125,2222.30625,10.85875,0,42.403125,41.429375,0,0,0,0,0,0.666744
2928,14,1,8,0.389090909,0,0,0,24.94954545,0,0,0,3553.53,0.718181818,0,0,466.4195455,19.27863636,0.213636364,0.018181818,1.316818182,498.1340909,0.009090909,0,0,78.27636364,53.45409091,0,33.26318182,1333.730909,16.94954545,0.009090909,49.89363636,59.65090909,17.86136364,0,139.8009091,35.62,0,0,0.009090909,0,0,0,0.906353
2929,14,1,9,3.948666667,0.262,0,0,2503.876,2126.96,0,0,40.56733333,184.4946667,0,0,0.043333333,81.50333333,35.53733333,0.026666667,0,15.592,57.554,0,1.146666667,33.474,658.3826667,0,247.5026667,1267.583333,19.94533333,0.046666667,48.51066667,22.34333333,17.58066667,0,0.843333333,0.486666667,0,0,0,0,0,0,0.638815
2930,14,1,10,0,0.040625,0.059375,0,0.04375,2374.233125,452.078125,0,0,791.909375,267.07625,0,0.0875,0.08125,98.57,42.900625,0.04375,0,9.860625,112.929375,0,0,0.05625,304.400625,0.06875,2.35625,25.634375,2234.90875,0,0.76875,0.26875,14.6725,0,1.003125,24.3175,2.949375,0,0,0,0,0.660289
2931,14,1,11,0.082352941,0,0,0,0,0,0,0,0.987647059,0,0,0,4964.175294,2252.424118,0.052941176,0.023529412,46.02058824,1034.340588,0,0,0,61.60235294,12.87647059,0,0.05,0.561764706,5.371176471,0.011764706,16.29529412,26.03235294,537.4358824,0,71.52352941,882.61,8.650588235,0,68.01294118,120.3735294,18.75294118,0,0.710636
2932,14,1,12,191.3933333,2.898,0,0,2469.73,537.9913333,0,0,6.342666667,102.7106667,0,0,0.053333333,15.05533333,73.076,0,0,0,57.342,4.235333333,0.03,66.984,2670.514,59.96933333,0,64.22133333,37.69466667,24.24133333,0,39.38333333,30.66133333,0,0,0,0.03,0,0,0,0,0,0.577041
2933,14,1,13,1.13875,0,0,0,150.9475,0,0,0,94.93875,0,0,0,9.718125,47.161875,0.0125,0.0125,0,1305.881875,0,0,1117.749375,2225.33,0.76375,0,0.053125,23.316875,0,0.0125,80.69375,0.29375,0,0,0,0,0,0,0,0,0,0,0.622336
2934,14,1,14,0.5375,0,0,0,3131.530625,0,0,0,4502.213125,145.826875,0,0,43.869375,128.369375,0.0125,0,0,57.381875,0,0,0,18.95875,113.1825,0,115.31375,952.105,23.96625,0,43.03125,39.38,19.61,0,185.456875,36.494375,0,0,0,0,0,0,0.676647
2935,14,1,15,0.115625,0,0,0,4405.42625,0,0,0,3454.43625,67.230625,0,0,18.22375,116.718125,0,0,0,53.225,3.846875,0,0.04375,19.508125,1591.824375,0,845.06125,1321.52,29.471875,0.0125,5.64125,19.609375,18.185,0,0,0.69375,0,0,0,0,0,0,0.764255
2936,14,1,16,0.227777778,0.988888889,0,0,712.3744444,100.8838889,0,0,2959.11,1876.785,0,0,1.498888889,151.7661111,0.011111111,0.022222222,0,39.14666667,28.74722222,0,0,0,118.165,0,36.78,321.665,948.5194444,0,19.40277778,58.47166667,6.390555556,0,30.82111111,32.09166667,2.293888889,0,0,0,0,0,0.763162
2937,14,1,17,0.040625,0,0,0,4404.59875,0,0,0,2362.9975,0,0,0,87.665,45.090625,0.0125,0.025,1.743125,167.6275,0,0,0,545.815625,1.16125,0,1618.54125,720.461875,0,0,5.38,11.164375,0,0,0,1.44375,0,0,0,0,0,0,0.654635
2938,14,1,18,0.063333333,0,0,0,80.95,0,0,0,4034.909333,580.8553333,0,0,82.38333333,155.5926667,0.013333333,0,0,42.22666667,15.4,0,0,0,72.99866667,0,0.203333333,34.83266667,454.996,0.043333333,14.96,57.48933333,29.15,0,0.046666667,42.858,35.41666667,0,0,0,0.013333333,0,0.775607
2939,14,1,19,0,3292.141579,2968.775263,0,0.102631579,31.08684211,794.0852632,1.217368421,0,0,24.13789474,34.23842105,0.086842105,0.063157895,3.52,66.24368421,0,29.35,41.65,1204.808947,0,79.61894737,875.4768421,25.48052632,0.031578947,66.81947368,11.99947368,10.77473684,0,0.871052632,0.010526316,0,0,0,0,0,0,0,0,0,0.790301
2940,14,1,20,0.011764706,0,0.267647059,0,3718.243529,0,0,0,3053.715882,0,0,0,84.36352941,28.27235294,0.011764706,0.011764706,0.814117647,112.3064706,0,0,0,90.30529412,5.243529412,0,460.3970588,610.0576471,0.011764706,0,5.648235294,2.397647059,0,0,48.03,0,0,0,0.026470588,0,0,0,0.6263
2941,14,2,1,0.077777778,0,0,0,0.341666667,0,0,0,4589.512778,0,0,0,86.56333333,0.033333333,0.022222222,0.011111111,0,0,0,0,0,0,0,0,81.13277778,0,0,0,142.1044444,0.811111111,0,0,58.46444444,0,0,0,0,0,0,0,0.739186
2942,14,2,2,0.9275,0,0.3825,0,0,0,0,0,0,3384.7905,0,0,103.592,4535.515,1.532,0,62.5105,718.8835,0,0,96.9855,0,0,0,49.261,1.38,0,0.01,3062.124,57.737,0,0,47.63,11.37,0,0,24.839,37.411,0,0,0.761683
2943,14,2,3,0,0,0,0,0,0,0,0,0,2811.190526,72.18631579,0,45.79263158,1215.018421,0.021052632,0.021052632,77.39631579,14.33947368,0,0,105.6794737,0,0,0,686.4915789,23.01578947,0,0,4064.63,69.36473684,0,0,100.7789474,48.37315789,0,0,0.010526316,0,0,0,0.800752
2944,14,2,4,0.00952381,0,0,0,0,0,0,0,125.1614286,2499.155238,0,0,2163.811429,2398.583333,0.00952381,0,104.5857143,5.114285714,0,0,68.88904762,0,0,0,65.26285714,1.712857143,0.00952381,0.00952381,2954.74381,69.94761905,0.968571429,0,5.811428571,0.154761905,5.405714286,0.092857143,1.426666667,3.57952381,0,0,0.917145
2945,14,2,5,0.011764706,0,0,0,0,0,0,0,3865.733529,0,0,0,4751.487059,0.047058824,0,0,85.30882353,0,0,0,0,0,0,0,0.011764706,0.011764706,0,0,1035.209412,1.623529412,0,0,8.914705882,0.4,0,0,8.435294118,0,0,0,0.690916
2946,14,2,6,0,0,0,0,0,0,0,0,2761.303333,118.0016667,0,0,3336.814444,36.73555556,0.033333333,0.033333333,116.9594444,0,0,0,6.7,0,0,0,0.341666667,0.011111111,0,0.011111111,4443.333333,73.28,0,0,17.40222222,56.23,0,0,9.382777778,14.49722222,0,0,0.689085
2947,14,2,7,0,0,0,0,0,0,0,0,267.4755,2138.6235,0,0,136.6065,680.688,0.0425,0.02,81.4335,0.32,0,0,71.7065,0,0,0,126.9385,14.573,0.01,0,2942.6465,80.7105,60.32,0,54.103,8.7835,1099.609,0,0,0,0,0,0.89814
2948,14,2,8,0,0,0,0,0,0,0,0,145.4705263,3578.464211,0,0,1474.918421,2399.045263,0.021052632,0.021052632,145.7931579,0.702631579,0,0,89.92105263,0,0,0,98.01052632,2.604736842,0,0,3602.957895,66.93684211,0.134210526,0,10.55263158,0.113157895,0.165789474,0,0,0,0,0,0.779394
2949,14,2,9,0,0,0,0,0,0,0,0,1.138421053,3186.569474,0,0,185.4294737,3223.340526,0.021052632,0.010526316,81.95631579,66.54473684,0,0,122.0652632,0,0,0,93.30052632,0.496315789,0.010526316,0,7225.704211,79.18947368,71.09789474,0,0,13.52368421,16.28105263,0,0,29.24736842,0.997894737,0,0.962608
2950,14,2,10,0,0,0,0,0,0,0,0,0,3.324444444,0,0,238.1855556,6522.107222,0.033333333,0.033333333,140.5594444,2136.012778,0,0,146.1316667,0,0,0,36.08833333,0.011111111,0.011111111,0.011111111,103.21,23.18444444,0,0,3767.090556,128.33,0,0,4.525,620.7455556,0,0,0.773434
2951,14,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0425,6032.5005,1161.792,0,3.4075,2305.7385,2.1955,0,108.8745,17.252,0,0,87.9945,0.08,0,0,597.3255,15.3805,0,0,3019.806,108.982,0,0,6.8545,32.3245,0,0,0.843538
2952,14,2,12,0,0,0,0,0,0,0,0,0,3339.838421,15.12789474,0,2.456842105,4609.955789,66.20894737,0.021052632,4.506315789,221.3852632,0,0,47.09947368,8.043157895,0,0,83.15526316,2.294210526,0,0,1957.232105,76.04631579,2919.508421,0,2.241578947,38.25842105,2.825263158,0,0,33.15684211,45.25526316,0,0.795452
2953,14,2,13,0,0,0,0,0,0,0,0,0,0,0,0,6.698888889,6241.955556,13.28277778,0.011111111,65.83944444,2846.22,0,0,129.7744444,87.96666667,0,0,98.33388889,0.011111111,0.025,0.033333333,103.4888889,2.316666667,0.928888889,0,5378.755,412.9188889,34.1,0,6.246111111,7.71,19.58333333,0,0.753887
2954,14,2,14,0,0,0,0,0,0,0,0,0,609.3019048,87.65285714,0,0.038095238,4300.361905,624.1966667,0.019047619,0,504.9885714,0.021428571,0,17.6747619,20.8052381,0,0,87.6147619,4.659047619,0.045238095,0.021428571,1277.835714,63.70380952,2645.114286,0,0.453809524,53.66619048,1.236190476,0,1.087619048,56.40285714,109.5028571,0,0.949995
2955,14,2,15,0,0,0,0,0,0,0,0,0,0,0,0,206.7910526,4812.222632,0.076315789,0.010526316,971.7026316,2141.108947,0,0,287.1084211,21.20315789,0,0,82.38052632,0.023684211,0,0,53.13631579,0.860526316,0.557894737,0,6568.765263,471.4442105,0,0,24.10947368,0.836315789,0.192105263,0,0.817058
2956,14,2,16,0,0,0,0,0,0,0,0,0.021428571,1273.75619,2015.47619,0,0.076190476,2094.981429,333.3547619,0.019047619,0,223.4495238,0,0,25.65428571,19.48666667,0,0,302.8304762,14.52,0,0,1386.461429,86.70761905,649.1990476,0,118.2642857,0.240952381,21.13666667,0,0.019047619,3.21952381,6.742857143,0,0.929898
2957,14,2,17,0,0,0,0,0,0,0,0,1953.178421,1729.265263,0,0,2444.629474,448.4073684,0.044736842,0,149.7657895,0.010526316,0,0,84.04736842,0,0,0,88.50578947,5.217368421,0.023684211,0,5784.246316,76.04473684,2.584736842,0,28.78789474,2.963157895,0,0,0.010526316,3.073684211,0,0,0.850341
2958,14,2,18,1.144736842,0,0,0,0,0,0,0,0,3554.274737,0,0,119.8226316,4246.673684,0.044736842,0.010526316,67.40315789,122.4836842,0,0,149.0521053,0,0.010526316,0,106.06,0.247894737,0.036842105,0,7304.167895,76.14105263,63.25684211,0,0.063157895,22.65157895,5.740526316,0,5.348947368,34.81421053,6.312105263,0,0.898724
2959,14,2,19,0.010526316,0,0,0,0,0,0,0,0,1.618947368,0,0,0.076315789,6063.221579,110.9684211,0.010526316,9.002105263,2314.265263,0,0,108.5289474,47.73368421,0,0,109.4078947,0.031578947,0,0,843.0705263,19.27315789,1.214736842,0,590.4110526,526.7410526,34.28210526,0,46.83210526,14.95684211,41.31842105,0,0.803573
2960,14,2,20,0,0,0,0,0,0,0,0,2321.612632,2021.221579,0,0,993.6768421,201.2121053,0.010526316,0.010526316,115.8410526,0,0,0,84.38894737,0,0,0,327.2868421,13.80315789,0.010526316,0,3795.698421,79.75105263,14.78315789,0,35.24105263,4.359473684,277.4521053,0,0,0.010526316,0,0,0.805395
2961,15,1,1,0,0.2775,0,0,7459.291,5222.2215,0,0,2213.1025,3739.2715,0,0,0.04,255.4105,438.3575,0.01,0,0.18,124.077,0,0,0,112.2495,257.2855,0.0425,1010.509,75.498,95.0105,0,37.697,728.2105,90.261,0,5276.4485,36.813,44.177,0,0,0,0,0.87283
2962,15,1,2,0.0975,0.2425,0,0,81.5975,4601.196,0,0,112.628,5125.3115,13.496,0,0.0725,1191.122,108.4165,0,0,0,121.4325,0,0,0,90.8175,75.182,0.1125,359.801,37.147,315.6625,0,60.0795,1619.67,21.736,0.133,7577.508,9.519,58.045,0,10.1585,33.6375,0,0.868194
2963,15,1,3,0.026470588,0,0,0,0,7554.97,548.1917647,0,0,6262.415294,298.8329412,0,4.584117647,825.7388235,0.064705882,0.035294118,60.91470588,81.78117647,0,0,933.68,28.67352941,0,0,1474.557059,154.1888235,2.657058824,0.023529412,38.42941176,59.95058824,1009.529412,0,332.8876471,2.180588235,60.47823529,0,0,55.31705882,60.91058824,0,0.733867
2964,15,1,4,0.175,0.261363636,0,0,0.009090909,4914.328182,20.92909091,0,0,3604.420455,128.0622727,0,0.095454545,795.16,0.038636364,0.027272727,9.003636364,330.2263636,0,0,38.40090909,126.7477273,0,0,540.7445455,1165.365909,6.922727273,14.49409091,6.275454545,64.93136364,2552.259545,51.60454545,0.009090909,31.84909091,0.040909091,4429.609091,0.018181818,0,160.3768182,23.885,0.947178
2965,15,1,5,0.0975,35.7465,24.698,0,0,242.048,731.8595,0,0.01,36.6115,20.224,0,0.0625,26.6985,0.045,0.02,0,66.0915,0,0,17.0505,83.3055,0,0,19.011,3020.4515,91.2725,1543.1515,2951.324,14.1575,874.4,0,0,1026.595,57.8285,11269.0905,0.01,0,0,0,0.900206
2966,15,1,6,0.042307692,0.198461538,0,0,0.855,383.34,0,0,0.966153846,237.9419231,0.158461538,0,8.326538462,18.26230769,0.015384615,0.007692308,17.58461538,1.951538462,0,0,199.3542308,0.780769231,0.007692308,0,746.0338462,934.7,84.41307692,0.025,5.605384615,99.57307692,4789.386923,0,308.0319231,51.32038462,5669.821538,0,0.007692308,16.29807692,0,0,1.251254
2967,15,1,7,0.047826087,0,0,0,0.909130435,33.99304348,0,0,1.792173913,25.12652174,0,0,8.90173913,3.230434783,0.017391304,0,19.35347826,0,0,0,303.6369565,0,0,0,1169.79087,866.1078261,69.42173913,0,16.20956522,76.5126087,311.0026087,0,30.99130435,84.02826087,5747.92,0,0,4.588695652,0,0,1.007639
2968,15,1,8,0.035,1.1765,0,0,35.201,791.873,0,0,14.3425,386.5435,0,0,27.7865,27.588,0.01,0.01,47.849,0,0,0,193.647,0,0,0,981.0515,235.1615,47.057,0.03,67.7225,65.7705,650.6345,0,368.1025,0,11088.1305,0,0,482.819,21.4385,0,0.901925
2969,15,1,9,0.202380952,1422.782857,1.456190476,0,0.019047619,598.9166667,63.68047619,0,0.209047619,49.58666667,0,0,30.47,10.27952381,0.019047619,0.019047619,49.74666667,0,0,0,713.8228571,4.087619048,0,0,2351.852857,4306.598571,2262.607619,0.019047619,91.84,57.05190476,6.580952381,0,9.218571429,1940.642857,11234.02571,0,0,0,0,0,1.018812
2970,15,1,10,0.090384615,0,0,0,0.007692308,1914.887308,38.87,0,0.015384615,1747.027308,46.21730769,0,0.618461538,271.5057692,0.044230769,0,16.55961538,33.46769231,0,0,137.1488462,20.17076923,0,0,983.6030769,371.1573077,5.976923077,0.026923077,15.695,73.29,3081.840769,0,372.8007692,13.14423077,38.22461538,0,0,100.0676923,573.8573077,0,1.107728
2971,15,1,11,0.145588235,0.085294118,0,0,16.03852941,4289.979706,0,0,35.92382353,3128.151765,0,0,151.8876471,255.8352941,0.048529412,0.005882353,585.6491176,0,0,0,1115.581176,0,0,0,2388.142941,283.6326471,13.09764706,0.019117647,347.4073529,58.33,652.4320588,0,1452.730588,0.163529412,2738.707941,0,0,713.4397059,69.72382353,0,1.629081
2972,15,1,12,0.068181818,0,0,0,0,1294.47,14.45545455,0,0,1099.826818,26.78954545,0,1.035909091,316.1672727,0.009090909,0.018181818,24.39545455,45.52727273,0,0,186.0804545,9.890454545,0,0,1032.245909,101.2563636,1.488181818,0.079545455,44.83681818,72.08090909,704.0954545,0,77.68090909,0.462727273,11.94409091,0,0,64.09954545,666.78,0,0.991633
2973,15,1,13,0.122222222,0.779259259,0,0,0.007407407,506.4566667,30.66740741,0,0,66.69888889,2.292592593,0,1.986666667,13.73,0.044444444,0.022222222,4.685185185,5.194814815,0,0,47.64740741,2.235925926,0,0,221.1722222,419.8137037,19.03555556,0.022222222,26.80296296,73.2062963,2230.651852,0,0.042592593,408.9711111,274.9985185,288.8555556,0.007407407,0,0,0,1.30062
2974,15,1,14,0.207142857,0.102380952,0,0,0,1290.43,796.047619,0,0.00952381,859.2633333,492.397619,0,0.069047619,253.6714286,24.0147619,0.00952381,0.744285714,353.7095238,0,0,92.3147619,75.55571429,0,0,1777.15619,927.5528571,7.757142857,0.030952381,2.348571429,83.65714286,1740.529048,0,92.52380952,9.177619048,31.79809524,0,0,58.06809524,72.7647619,0,0.841182
2975,15,1,15,0.084782609,7.67,0,0,0.019565217,378.6630435,53.05130435,0,0.026086957,93.04304348,4.723913043,0,6.57826087,19.67782609,0.034782609,0.034782609,19.13347826,0,0,0,61.2126087,0,0,0,323.2452174,46.12478261,15.49956522,0.026086957,33.58565217,62.22565217,402.613913,0,84.07956522,1.023478261,7693.972609,0,0,30.00304348,0.063043478,0,1.025436
2976,15,1,16,0.0125,0.134375,0,0,0.0125,406.2525,0,0,0,1031.266875,24.968125,0,0.05,248.4425,1.80375,0.0125,0.134375,110.629375,0,0,0.705625,39.74375,0,0,66.650625,90.315,0.084375,1.48125,6.28375,76.1,3660.84125,3124.866875,56.27375,35.514375,5.49625,42.4,0.0125,60.82375,2038.995625,7014.5475,0.713073
2977,15,1,17,0.096551724,43.14241379,0,0,14.00689655,842.5865517,1.712758621,0,1.692413793,187.297931,0,0,7.349655172,15.2037931,0.034482759,0.006896552,12.59448276,2.403448276,0,0,360.0158621,6.170689655,0,0,787.4724138,1399.546897,73.36586207,0.013793103,48.95068966,61.22965517,758.8655172,0,0,1461.62,1883.392069,10.5662069,0,0,0,0,1.35321
2978,15,1,18,0.2625,18.412,0,0,6.791,1038.181,3.7525,0,3.27,287.9775,0,0,13.8405,16.9625,0.055,0.02,20.3865,0.4495,0,0,275.7065,0.323,0,0,936.596,1122.4245,83.341,0.0425,3.505,89.701,1691.92,0,61.106,44.522,5456.709,0,0,14.745,0,0,0.99645
2979,15,1,19,0.105357143,0,0,0,0,6511.7975,1683.774643,0,0.007142857,7420.614286,4249.979643,0,0.167857143,1987.146071,6.860714286,0.021428571,70.95142857,99.16821429,0,0,696.5882143,15.35857143,0,0,760.6989286,31.7025,0.007142857,0.014285714,83.69857143,46.91428571,51.15964286,0,93.94678571,0.156785714,27.88607143,0,0,45.80928571,5.925,0,1.220314
2980,15,1,20,0.266666667,0.16,0,0,0.013333333,813.758,8.464,0,0.013333333,421.2313333,11.20333333,0,0.106666667,68.17666667,0.053333333,0.026666667,3.719333333,33.97533333,0,0,9.714666667,24.96133333,0,0,91.67066667,82.95066667,0.026666667,0.013333333,7.108,54.43333333,163.6413333,5.555333333,5.422666667,10.136,0.23,31.63666667,0,30.61466667,134.1166667,234.9293333,0.747653
2981,15,2,1,0.075,0,0,0,0,2033.0655,456.8455,0,0,2377.2435,814.8465,0,0.0725,540.392,3.3945,0,12.551,122.2685,0,0,305.3645,33.939,0,0,868.996,134.2085,10.4205,0.0225,0.0675,73.145,149.1025,0,35.9365,11.7325,92.464,0,0,2.193,0,0,0.968217
2982,15,2,2,0.096153846,0,0,0,0,64.72923077,67.07076923,0,0,54.42692308,20.37538462,0,0.134615385,32.08230769,0.05,0,0,51.02153846,0,0,0,102.5,0,0,0.226923077,355.7738462,10.94461538,123.0484615,17.37769231,1.766923077,48.52384615,0.392307692,0,0,36.92538462,460.6561538,0,0,0,0,0.536207
2983,15,2,3,0.014285714,0,0,0,0.014285714,38.70857143,38.34857143,0.014285714,0.014285714,69.755,56.86285714,0,0.225,37.725,3.295,0.014285714,0,20.19714286,0,0,0,23.92642857,0,0,7.647857143,44.64571429,0.014285714,0.046428571,0.827142857,35.29142857,48.81357143,4.331428571,0.239285714,1.105,0.15,0.014285714,0.014285714,0,0.662857143,0.014285714,0.582147
2984,15,2,4,0.044444444,0,0,0,0,24.88777778,0,0,0.044444444,60.19555556,0,0,0.238888889,47.39333333,0.022222222,0,2.768888889,5.482222222,0,0,34.96666667,0.565555556,0,0,83.56,76.88555556,14.79888889,0.022222222,0,61.38888889,93.68333333,0,0,11.40222222,21.63222222,3.77,0.022222222,0,0,0,0.370261
2985,15,2,5,0.0375,0,0,0,0,64.58,22.4375,0,0,62.505625,18.246875,0,0.13125,37.3725,0,0.0125,0,21.585,0,0,0,12.3725,0,0,26.510625,54.63625,0.04375,0.0125,0.025,36.81625,58.0625,5.2075,0.075,17.616875,0.028125,32.42125,0,0,27.015,15.289375,0.669638
2986,15,2,6,0.071428571,0,0,0,0.014285714,184.7657143,2.065,0,0.014285714,160.535,35.03142857,0,0.107142857,61.37285714,0.997857143,0.057142857,0,17.82357143,0,0,0,16.22928571,0,0,23.09785714,23.85928571,0.028571429,0.046428571,9.686428571,41.19642857,42.79357143,2.687857143,31.74714286,1.043571429,1.448571429,0,0.014285714,11.18142857,22.36,22.66214286,0.602645
2987,15,2,7,0.0875,0,0,0,0.016666667,108.0241667,25.5275,0,0.016666667,67.94833333,0.634166667,0,1.293333333,30.88833333,0.05,0,4.068333333,8.66,0,0,32.1325,4.7225,0,0,71.9575,72.30833333,7.751666667,0.054166667,5.4675,51.59416667,76.54833333,0,0,18.0625,27.9225,22.54,0.016666667,0,0,0,0.579826
2988,15,2,8,0.026666667,0,0,0,0.013333333,15.79,20.52133333,0,0.013333333,202.95,420.5366667,0,0.083333333,81.204,62.40266667,0,0,262.484,0,0,0,49.93466667,0,0,4.595333333,40.564,0.106666667,0.03,9.997333333,50.73866667,186.5286667,201.6206667,127.2673333,0.063333333,46.83133333,1.744,0.013333333,30.09133333,23.69866667,758.296,0.628564
2989,15,2,9,0.060714286,0,0,0,0,55.24142857,358.4,0,0,106.8221429,124.25,0,0.178571429,57.24428571,25.98428571,0,0,151.5521429,0,0,0.014285714,47.39785714,0,0,7.611428571,80.91357143,0.032142857,0.032142857,0.117857143,52.07571429,427.2428571,415.6528571,0.19,25.46428571,0.307857143,3.535714286,0,2.472857143,68,233.0021429,0.586145
2990,15,2,10,0.388461538,0.165384615,0,0,15.93692308,562.2753846,0,0,16.00615385,541.4038462,0.015384615,0,3.916153846,48.59307692,0.030769231,0.030769231,9.053076923,19.01923077,0,0,11.87461538,18.55615385,0,0,58.49692308,66.77384615,6.788461538,5.333076923,0.015384615,68.61538462,1694.736154,241.3976923,0,54.78692308,0,7612.625385,0,0,192.9846154,61.12,0.563589
